USERNAME,TEXT,RETWEETS,ABOUT_BASEBALL
Juliococo,"¿Se acuerdan cuando les hablé de la película ""la Purga""? Bueno... #SOSCiudadBolívar",140,0
Juliococo,"No sé porqué, pero la ola de protestas que hay en EEUU me recuerda la película La Purga IV, cuando gana la candidata...",56,0
Juliococo,¿Ya usted comió comida recalentada?,37,0
Juliococo,"En Ciudad Bolívar, quien no tiene en comida en su casa no sabe qué hacer para comer mañana. Los testimonios... Qué rudo y crudo todo esto.",188,0
Juliococo,"Las informaciones que llegan desde Ciudad Bolívar y Cumaná son alarmantes. No hay comida ni dinero con qué comprar, y el hampa amenaza.",834,0
Juliococo,"No hermano, no da lo mismo. La economía definirá la comida . https:// twitter.com/panchoanatemas /status/804157461171204100 …",16,0
Juliococo,"Siempre que puedo, lo hago. Eso sí, dinero no les doy, comida para llevar tampoco. https:// twitter.com/yanettal/statu s/791125306073616384 …",2,0
Juliococo,"Así que no me molesta lo que dijo Ricardo Molina, quien quiera arrodillarse por una bolsa de comida , que lo haga. Tiene libertad de decidir.",59,0
Juliococo,"Hablemos con honestidas, en este país no hay ley, falta comida , niños mueren por falta de medicinas. Se apunta donde no es https:// twitter.com/libialopezgu/s tatus/786741742733234176 …",8,0
CarlosVargas93,El gobierno enviará ayuda humanitaria para Haití tras paso de Matthew. Nuestro huracán se llama socialismo del siglo XXI. ¿Quién nos ayuda?,49,0
Daniel_jose,Rusia en una Economia de Mercado donde el PIB publico no supera el 40% del total y China se define como ' Socialismo de Mercado'. Toca leer https:// twitter.com/el_mas_necio/s tatus/813821530270498820 …,0,0
Daniel_jose,La oposición está cayendo en una incongruencia al pensar que puede solucionar los síntomas del socialismo sin salir de él.,3,0
Daniel_jose,"La comida que no consigues es la que se dejó de producir con la expropiación de Agroisleña, la destrucción de las azucareras, las invasiones",3,0
SairamRivas,@EnriqueVasquez El único que ha pretendido descalificar desde la propaganda y la flojera mental es usted. Esto que vivimos no es socialismo .,2,0
SairamRivas,"Documental ""Ocaso del Socialismo Mágico"" en Venezuela, mañana miércoles 23N en la UCV. GRATIS, con #CarlosHermoso y @jbiardeau . No Faltes pic.twitter.com/bRXNFYVvcL",26,0
SairamRivas,"@_fisiomaux_ Somos comunistas... Por eso luchamos por Venezuela y contra esta falsificación horrible de socialismo , q uds ayudan a afianzar",0,0
maickelmelamed,Muy orgulloso con la presente futura generación de este país. Ver la película de @Arango_18 al… https://www. instagram.com/p/BNxXdn4jLaE/,4,0
maickelmelamed,Este es un resúmen de nuestro encuentro con niños de la Fundación Amigos del Niño con Cáncer y @AlaSolidarias --> http:// ow.ly/1WTr305KRPE pic.twitter.com/2vLMxnnDvF,11,0
gennysanchez,"Les hablo claro, cuando quieran ver una película, pregúntenme a mí. De pana tengo muy buen gusto con el cine . ️",0,0
gennysanchez,@jouvash mimimi soy Montesinos y digo un restaurante gringo mimimi,0,0
gennysanchez,¿Cuál considera usted es el mejor restaurante de pollo frito en la actualidad?,1,0
gennysanchez,"Acabo de llegar de ver Rogue One. Me encantó, la mejor película de la saga por lejos.",0,0
gennysanchez,"Nunca podré decidirme cuál, entre Pulp Fiction o Inglourious Basterds, es mi película favorita de Tarantino.",0,0
gennysanchez,"Les hablo claro, cuando quieran ver una película , pregúntenme a mí. De pana tengo muy buen gusto con el cine. ️",0,0
gennysanchez,Interestellar es una película de mierda hecha para que gente que no entendió nada diga que sí lo hizo. No engañan a nadie.,2,0
gennysanchez,@GalletaConCafe es mi segunda película favorita después. Tengo 4 películas de Tarantino en mi TOP 10. Puede decirse que soy fan.,0,0
gennysanchez,No volveré a confiar en alguien que diga que una película de Tarantino es mala. Acabo de ver The Hateful Eight y me pareció increíble.,0,0
gennysanchez,Increíble cómo mi productividad se va a la mierda si no trabajo escuchando trap. Trap > Música clásica.,2,0
efrainruizp,@MannyActa14 @Enrique_Rojas1 uno que llamaban Simón Bolívar,0,0
efrainruizp,"Como en la película Grandes Ligas, se caen a golpes entre ellos mismos. Notable https:// twitter.com/aguiluchosweb/ status/809201129615720448 …",6,0
efrainruizp,@luisoliveros13 servicios públicos y comida igual que dolaritos baratos para viajar? En serio?,0,0
efrainruizp,"Además de todo eso, como me recuerda @ReinosoGilbert , a Baudilio nunca lo agarraron sacando comida de Mercal que tanta falta hace a la gente",5,0
efrainruizp,@rufian además comida no les faltará en la cárcel,0,0
efrainruizp,@josealvarez699 @josegrasso es mentira que Cabrera apareció en un video sacando comida de un Pdval?,0,0
efrainruizp,"@ManuelYanez1 la comida , sí. O sea, hay viáticos cuando viajan y tampoco pagan hotel. Pero en casa pagan ellos su hotel/apto",0,0
efrainruizp,Lo mejor de este video es la música de la FIFA al fondo https:// twitter.com/gradadigital/s tatus/796198764524503042 …,2,0
bvenezolano,"Uno está en el cine , tratando de desconectarse un poco y te llegan 7384749394 mensajes de que están interviniendo los bancos...",0,0
bvenezolano,"Ya ni al cine se puede salir en paz para despejar un poco la mente. Aunque, por cierto, Sully es extraordinaria, si no la han visto.",0,0
bvenezolano,Tener que irte del cine sin pagar el estacionamiento porque no hay efectivo ni ellos tenían punto de venta.,2,0
bvenezolano,Algo no cuadra aquí @NetflixLAT . El de la foto parece cualquier cosa menos Simón Bolívar . pic.twitter.com/237UQqdPKO,1,0
bvenezolano,"Si uno va a hacer una película o documental sobre alguien, me parece que ese alguien o su familia, debe estar al tanto, lo mínimo pues",2,0
bvenezolano,"¿En serio Maduro recomendó ver una película en Netflix?, Really? No le basta con escoñetar al país, se burla de la gente.",3,0
bvenezolano,"Creo que es primera vez en la vida que veo una película , cuando la están lanzando #mardidato diría el pana Gabo.",0,0
bvenezolano,"Un poco complicada de entender, La Chica del Tren si no estás atento o te pierdes durante la trama pero muy bien hecha la película .",0,0
bvenezolano,@tawilito Los sitios de comida aún se llenan acá,0,0
bvenezolano,"@arturomarcano @salasjg @migbastida Y en grandes ligas los periodistas pagan su comida , no el equipo.",0,0
bvenezolano,"@ojlb1984 ¿O acaso miento?, ¿O que mañana nos quedemos sin comida es algo imposible?",0,0
IgnacioSerrano,@omardeportivo No estoy de acuerdo contigo. Hay países civilizados como Noriega o Finlandia donde es así y los gobernantes van a pie al cine,0,0
IgnacioSerrano,"@andrik213 Sip, dejé programado el tuit y me fui a pasear con mis niños. Pero lamentablemente el permiso no pasa de hoy =(",0,0
IgnacioSerrano,@leocamargocalde De película =),0,0
IgnacioSerrano,"Que en la próxima Navidad a nadie le falte un trabajo, un buen salario y la comida que desee en su mesa. Es la Venezuela que quiero en 2017",27,0
IgnacioSerrano,Te deseo el bien en estos tiempos duros. Que no te falte el abrazo de quienes amas ni la comida en tu mesa. Que tengas un buen fin de semana,16,0
IgnacioSerrano,"Una Venezuela donde a nadie le falten los medicamentos ni la comida . Sé que la vamos a tener, aunque hoy nos parezca lejos",3,0
IgnacioSerrano,"Sólo me hace seguir la seguridad de que vamos a dejar atrás esta Venezuela de inflación, de compatriotas sufriendo por comida y medicinas",7,0
IgnacioSerrano,Que Dios bendiga tus buenos deseos y los haga realidad. Que cuide tus pasos y nunca le falte la comida a tus hijos. Te deseo buen miércoles,13,0
IgnacioSerrano,Casi 30 millones de venezolanos no queremos ver nunca más a un compatriota buscando comida en la basura. Claro que venceremos esta oscuridad,93,0
IgnacioSerrano,@joelcastillobc Ayer casi me da un síncope mientras hacía mercado. Es una tortura buscar comida =(,0,0
IgnacioSerrano,"@nicolasvera01 Nicolás, hay que masticar chicle y caminar al mismo tiempo. Miles de personas dejarían de comprar comida a sus hijos si...",1,0
IgnacioSerrano,"Una Venezuela donde ninguna mujer sea golpeada, donde nadie tenga que protestar por comida , donde no hayan violencia ni hambre. Eso vendrá",48,0
IgnacioSerrano,Se puede una Venezuela sin hambre ni compatriotas buscando comida en la basura. Donde a los poderosos les importe más la gente que el lucro,13,0
IgnacioSerrano,Una Venezuela donde nadie vuelva a buscar su comida en la basura y nunca más muera alguien por escasez de medicinas o alimentos. Eso pasará,52,0
EfrainZavarce,Los mejores shawarmas de Caracas están en el Univeristario. Son los de @enrollados . Búscalos en la feria de comida de la tercera base.,1,0
EfrainZavarce,En el Universitario la mejor comida está en @enrollados . Es una recomendación que no dudo hacerles.,0,0
EfrainZavarce,"Esta noche cenaré con los shawarmas de @enrollados , en la feria de comida de la tercera base. Lo mejor en el Universitario.",3,0
ElVillasmil024,Entonces acaben con toda la empresa privada para ver sin con ustedes gerenciando la acaban. El socialismo no funciona ni funcionará. https:// twitter.com/Willmerpoleo/s tatus/807200880722382848 …,1,0
ElVillasmil024,Solo en socialismo . ¡Viva la revolución! https:// twitter.com/LuisCarlos/sta tus/805390469320544256 …,1,0
ElVillasmil024,"Este es EL legado de Chávez. Gracias, comandante. ¡Hecho en socialismo ! #sarcasmo http:// ln.is/noticiasjr.com /jF0y5 …",3,0
ElVillasmil024,"Guaco nunca le ha dejado de cantar a La Chinita y en su día, Ella intercedió para que ganaran el Grammy Latino. ¡Grande Guaco!",2,0
ElVillasmil024,"En el martes literario, combinamos la prosa con la música dominicana para presentar la jornada. Aquí va la columna. http:// marcador.do/quieto-primera -la-jornada-musical/ … pic.twitter.com/S0SOiYb2Yf",1,0
ElVillasmil024,José Luis Rodríguez murió a los 71 años. Se va al cielo una de las mejores voces de la música en español,6,0
ElVillasmil024,Estoy escuchando | Lo mejor de la salsa de Claro música DO | en Claro música http:// ln.is/www.claromusic a.com/jFiTV …,0,0
ElVillasmil024,"“A la fundación David Ortiz todavía le quedan muchos años para seguir salvando vidas”, Ortiz, #davidortizcelebritygolfclassic",0,0
ElVillasmil024,"“Fue un año muy especial para la fundación . Porque nos hicieron una donación de $3 millones de dólares”, David Ortiz",0,0
sequeranet,Y si de Grammy hablamos ... aquí está luisfernandoborjas @Estadio Universitario de Caracas https://www. instagram.com/p/BNaQspeFrDf/,3,0
sequeranet,Gran amigo a través de los años y ganador del Grammy ... 5?estrellas papá... @gustavoguaco @… https://www. instagram.com/p/BNaQmEilN2l/,2,0
sequeranet,"Algo bueno pasará en este juego, si el Himno Nacional lo interpreta esta leyenda de la música … https://www. instagram.com/p/BNQDPngFypU/",3,0
sequeranet,Ya en Puerto la Cruz ... @orquestalboroto @richieleiba @vicrom78 antonijga @Aeropuerto Jose… https://www. instagram.com/p/BLtS6aUluf0/,4,0
DiogenesNazar,"El Trailer de Arangol lo puedes ver aquí https:// youtu.be/WtZDt6zutWk . Producción de T&H. Cine del bueno, cine venezolano. Juan Arango el mejor.",2,0
DiogenesNazar,Los @OficialTigres dejaron libre a Eduardo Pérez. Buddy Bailey volvió y si hace a #Tigres campeón le van a hacer una película .,2,0
GerardoBoscan,Veo de nuevo la repetición del segundo gol y ¿Cómo le tocan la pelota así a un defensa? Vizcarrondo fue a pasear .,1,0
GerardoBoscan,Leo y leo lo que pasa en las elecciones en #EEUU y siento que he visto esta película antes.,0,0
GerardoBoscan,"@LENINPOWER esa sí fue la tapa dle frasco. Me pagan para ensalzar peloteros, y la mayoría está equivocada. Esta película ya le he vivido.",0,0
GerardoBoscan,"Cada dolar en 3.480,22 bolivares. Duele porque no me alcanza para comprar comida , y por el gobierno se enriquece a cada minuto más.",3,0
GerardoBoscan,"@poldo09 @ChuoTorrealba @hcapriles @hramosallup pienso igual en el sentido que no es lo mismo los muertos mandados a la calle por la oposición, a los que habrá cuando salgamos por comida .",0,0
GerardoBoscan,"Luis Rodolfo Machado anunció que las gradas estarán activas con una feria de comida , música y atracciones. https:// twitter.com/mariomax7/stat us/785255185757200384 …",5,0
GerardoBoscan,"Murió George Michael, un grande de la música . En @LasMayores tuvo su espacio gracias a Josh Reddick https://www. youtube.com/watch?v=UwWBVm 5wmL0 …",1,0
GerardoBoscan,"Luis Rodolfo Machado anunció que las gradas estarán activas con una feria de comida, música y atracciones. https:// twitter.com/mariomax7/stat us/785255185757200384 …",5,0
caroguillenESPN,El béisbol y la música siempre conectados by @Tonycherchi http:// espndeportes.espn.com/videohub/video /clipDeportes?id=2837333 …,7,0
caroguillenESPN,Piqué se molestó con una reportera en el aeropuerto de Barcelona porque intentó entrevistarlo. Gajes de nuestro oficio. pic.twitter.com/1yL6e0pKx5,52,0
caroguillenESPN,Ganó Nationals 5 a 2 a Dodgers y ahora todos a volar al aeropuerto porque el Juego 3 es en Los Angeles en 23 horas exactamente. Auchh!,14,0
aguilasdelzulia,"Fundación Aguilas del Zulia B.B.C de la mano de una iniciativa tecnológica nacida en la ciudad, llena de... http:// fb.me/1zUtxfNN9",1,0
CardenalesDice,"David Goforth, nuevo importado. Del aeropuerto al estadio. #Alalucha pic.twitter.com/fWLBodG36W",15,0
labarrabrava,Asiste esta tarde a la feria de comida de @ParqueCostazul y comparte con los jugadores de los #BravosDeMargarita . pic.twitter.com/pGXMckMP6P,1,0
labarrabrava,Toma tu #SelfieConBravos esta tarde en la feria de comida de @ParqueCostazul y compártela con nosotros pic.twitter.com/pGXMckMP6P,0,0com/or4HBcRHqG",2,0com/5tavoPVMUc,2,0com/o93D5Nht0t,1,0
labarrabrava,Visita nuestro stand en la feria de comida de @ParqueCostazul y adquiere nuestros productos originales. pic.twitter.com/L0riNpg9kN,2,0
OficialTigres,"Mañana sigue la #MovidaTigrera , con el apoyo de Misión A Toda Vida Aragua, después del juego disfruta de la música en vivo de @SonPara2 pic.twitter.com/roA2StFaII",11,0
OficialTigres,La Fundación Tigres de Aragua les desea a toda la fanaticada tigrera un feliz año nuevo 2017. #NaciónTigrera #ArribaTigres pic.twitter.com/08Qt3ZJzVn,63,0
OficialTigres,"El pasado 28 de Diciembre, los hijos de los jugadores disfrutaron de un compartir en la Guardería de la Fundación Tigres de Aragua. pic.twitter.com/JQIT2gXqPc",1,0
OficialTigres,La Fundación Tigres de Aragua le desea a toda la #NaciónTigrera una ¡Feliz Navidad! pic.twitter.com/GWREpzmBQw,26,0
OficialTigres,El pasado 16 de Diciembre se llevó a cabo el #DíaAzul @asoda_beisbol donde fue invitada la Fundación @fundaspiearagua pic.twitter.com/WcIP41i6Y7,4,0
OficialTigres,Tigres de Aragua visita el Hospital Central de la mano de nuestros amigos de la fundación Horacio Estrada. #LaborSocial pic.twitter.com/UbjhgpzN1W,16,0
LasMayores,La paréd del jardín del Wrigley Field salió a pasear antes del juego 5 de la #SerieMundial . #LasMayores pic.twitter.com/uccpUFm9Uh,5,0
LasMayores,"Como postre del Día de Acción de Gracias, te invitamos a ver la divertida película Novato del Año a las 7-Este por @MLBNetwork . pic.twitter.com/hbkoz8arcZ",11,0
LasMayores,. @MrLapara con una atrapada de película en territorio foul. #SerieMundial #LasMayores #MLB https:// vine.co/v/5DWmhzYiq0K,10,0
LasMayores,"Cuando llegan todos para la cena Navideña, la mesa está lista y la comida está servida. #LasMayores #MLB pic.twitter.com/xvnCM4BC8x",4,0
LasMayores,Cuando papá dice que te comas toda la comida y tu feliz porque es la pierna del pavo. Feliz Día de Acción de Gracias. #LasMayores #MLB pic.twitter.com/dpfmCtnGWq,2,0
LasMayores,"Así como cuando no te invitan a la casa a comer, pero igual te quedas por si sobra comida . #LasMayores Día de Acción de Gracias. pic.twitter.com/cSXs4v1X5P",1,0
LasMayores,Cuando le dices a tu abuela que no te gustó la comida que preparó hoy domingo. #LasMayores pic.twitter.com/7RZ1HPX0OJ,24,0
LasMayores,La comida y el postre está servido para esta noche en un manjar de béisbol. http:// atmlb.com/2dTpr7i #postseason pic.twitter.com/is44qnHejo,17,0
LasMayores,"La unión entre el béisbol y la música , siempre es hermosa @Pudge_Rodriguez & @CHAYANNEMUSIC . #LasMayores #MLB pic.twitter.com/E1WrahyPZe",52,0
LasMayores,Puerta de aeropuerto de Boston llevará el nombre de @davidortiz . Nota: http:// atmlb.com/2ezpume #LasMayores #MLB pic.twitter.com/zxO31IKAT4,24,0
LasMayores,"A través de su fundación , . @Tsunamy27 ayuda a los más necesitados. #LasMayores #MLB Nota http:// atmlb.com/2hIqgN8 pic.twitter.com/WCwwgqowTg",4,0
Enrique_Rojas1,"Te imaginas a Simón Bolívar llevándose de todos esos perdedores a su lado: España es muy fuerte, no tenemos chances, suelta eso, no siga https:// twitter.com/efrainruizp/st atus/794974217611657216 …",3,0
Enrique_Rojas1,"Ese mismo. Simón Bolivar es el único ""Bolivar"" con calles y monumentos a su nombre en todo el mundo. https:// twitter.com/neo3000k/statu s/793203842909368320 …",14,0
Enrique_Rojas1,"Es probable que siga ""creciendo"" y un día de estos pueda ver por 3 minutos una película de Adam Sandler. Todo es posible. https:// twitter.com/mabel2502/stat us/801581835348312064 …",1,0
Enrique_Rojas1,Que señor juegazo le ha ganado #Seahawks a #Patriots ... de película ! 31-24 #NFL,12,0
Enrique_Rojas1,"Caballo, no puedo evitar las lágrimas cada vez que escucho el intro de esa canción. Espero la película . Saludos https:// twitter.com/fervillalona/s tatus/793569310547382272 …",3,0
Enrique_Rojas1,La música de Rizzo ahora es el tema de la película Rocky.,1,0
Enrique_Rojas1,Hit de Crawford y Giants ahora gana 5-3. ¿Dónde he visto esta película anteriormente?,13,0
Enrique_Rojas1,"Cerveza, comida , baños, televisores. Esos sitios tienen de todo https:// twitter.com/arodriguezvera /status/791705486630522880 …",0,0
Enrique_Rojas1,"Home Plate Club. Detrás de los asientos detrás del plato en Progressive Field. Comida , bebida y mirando al terreno pic.twitter.com/B5SVUMCqI8",7,0
Enrique_Rojas1,"Hermano del cuarto bate, esposo de la madrina y director de la banda de música del pueblo. https:// twitter.com/CriollosCaguas /status/809208894107041792 …",1,0
Enrique_Rojas1,"Confieso que me extraña no escuchar ""El Mechón"", ""Mariachi Loco"" y ""Danza Kuduro"" en el estadio. Tan flojos de música Indians y Cubs",17,0
Enrique_Rojas1,"""La maravillosa"" (de música de banda mexicana) tocando en el terreno en Dodger Stadium antes del juego.",2,0
9StarsAgent,Felicitaciones a mis amigos de @OficialGuaco @tarareomusic y @GustavoAguado por su Latin Grammy ! Inmensamente merecido! Y los que faltan!!,2,0
9StarsAgent,The Sandlot - YouTube@ChinoAlvarez_16 No te peles esta pelicula di tenias vecinos que no te devolvian las pelotas https:// m.youtube.com/watch?v=sOTqHB zR9xw …,1,0
hangrisano,Caracas !! Y el aeropuerto sin ascensor y escalera mecánica para subir al ala oeste !!,1,0
hangrisano,"Para que ?? Para que no tengan A/A !??? No engañen con falsas garantías, aeropuerto a nivel mediocre !! Estoy aquí y no hay AC https:// twitter.com/svmi/status/78 5095187236257792 …",0,0
hangrisano,@SVMI lo grave es la falta de información. El principal aeropuerto del país se maneja como una bodega. Sean profesionales,0,0
elinspectortuga,""" @Wolfgangvina : @elinspectortuga ve al cine ve una película continuada"". El Santo contra la Momia asesina en el cine Plaza de La Pastora?",0,0
elinspectortuga,Me provoca meterme en un cine y enterarme de los resultados de hoy al salir de la pelicula. Alguna recomendacion? Que incluya el cine !,2,0
elinspectortuga,"@55carlitro Ni lo uno ni lo otro, sino todo lo contrario. Asi que me cuentas cuando termine la pelicula de terror!!",1,0
elinspectortuga,""" @VictorCrespo9 : @elinspectortuga la mejor película que puedes ver es deadpool.. de ahí puedes ya ver los resultados"". Me tocará buscarla!",1,0
elinspectortuga,Me provoca meterme en un cine y enterarme de los resultados de hoy al salir de la pelicula . Alguna recomendacion? Que incluya el cine!,2,0
elinspectortuga,De verdad da tristeza ver a tanta gente buscando comida en las bolsas de basura. Ese es el mejor ejemplo de lo que ha sido esta revolucion!,10,0
elinspectortuga,"Impresiona la cantidad de ""hijos de Chávez"" mendigando frente a las panaderías, restaurantes y tiendas de comida rápida. Que revolución!",14,0
elinspectortuga,@PedroPeinado8 Criticando a Tiburones? Jamas. Yo no escupo en mi comida . Pero es que tu lees mi cuenta personal que es para criticar lo malo,0,0
salasjg,@datobinario @migbastida @bvenezolano todavía hay comida ...solo q debes cancelar la mitad de su costo..sino...te dan un snack..,0,0
salasjg,@migbastida @arturomarcano @bvenezolano y la cuenta del costo de mantener gratis la comida no incluye a las cocineras y quienes la sirven..,0,0
salasjg,@migbastida @bvenezolano en Grandes ligas la comida para los medios anda entre 10 y 12 dólares...,0,0
salasjg,@migbastida @bvenezolano Cardenales desde la temporada pasada ofrece la comida completa a mitad de precio y quien lo desee se le da un snack,0,0
salasjg,@migbastida @bvenezolano Se institucionalizó eso de dar la comida . Pero en el fondo era una cortesía. Los viaticos deben darlos los medios,0,0
LosAstros,"Cuando tu tía dice: ""¡La comida está lista, todos a la mesa!"" #LosAstros pic.twitter.com/h801uUXGN1",1,0
LosAstros,. @josealtuve27 asistió a la cena de la Fundación de @carlosbeltran15 en Puerto Rico el jueves por la noche. (Instagram / josealtuve27) pic.twitter.com/il5lo5WpKq,12,0
TigresdeDetroit,Cuando sabes toda la comida que va ver en casa de tus abuelos para la navidad. #Tigres pic.twitter.com/Q6RiL3witc,3,0
TigresdeDetroit,Cuando mamá dice que podemos servirnos más comida . #Tigres @MiguelCabrera pic.twitter.com/uRDVLzN48p,13,0
SFGigantes,La Fundación de Denard Span bendijo a más de 150 personas anoche. #SFGigantes pic.twitter.com/ja9JH43uKc,0,0
EricNunezAP,"Simpática foto de AP del Festival de Cine de Antalya, Turquía pic.twitter.com/9Cartas6ay",2,0
EricNunezAP,@WilmerReina @arturomarcano Sale una cláusula sobre usar solo música de Pitbull en las prácticas de bateo,0,0
EricNunezAP,"En el aeropuerto de Boston, pasajeros de @JetBlue , favor dirigirse a la puerta de embarque David Ortiz https:// apnews.com/bf7211661a2e4f 0392071fb298e66d4c …",1,0
JorgeLidom,@PressDeportes Hoy vamos en vivo desde el restaurant Red Hot en la avenida de Los Próceres No. 2.,0,0
WilmerReina,Miguel Montero me dijo en ST: “Si logramos ganar la #WorldSeries nos van a hacer una estatua. Más nunca pagaríamos en un restaurante ”. #Cubs,29,0
WilmerReina,Montero me dijo en ST: “Si logramos ganar la #WorldSeries nos van a hacer una estatua. Más nunca pagaríamos en un restaurante ”. #Cubs,4,0
enderinciartem,MARACAIBO! La fundación por ti mi Venezuela de la mano de fundación Futuro estará este sábado 10/12 y sábado 17/12 pic.twitter.com/EuHHnZ7nWT,13,0
88_gparra,"apoyemos esta noble causa"" mi gente @mriosideo #deporte #salud #innoces #fundación https://www. instagram.com/p/BNLUpPnAuKz/",3,0
octaviolider,"Pasar de ""quien no obedezca no come"" al ""quien no tenga tarjeta no come"". El irónico twist del socialismo del siglo XXI. https:// twitter.com/aaad25/status/ 809751581356867585 …",3,0
salonfama,"""Nuestra cultura no se limita a un idioma, esta en nuestra pasión, en nuestra musica , en nuestra… https://www. instagram.com/p/BNhuzm-BoXl/",0,0
ElNacionalWeb,"Tribunal del caso El Inca no había visto la película, por @HumbertoSanchez https:// goo.gl/TX1hvm #Cine #Venezuela",2,0
ElNacionalWeb,[Fotos] Los estrenos del cine para 2017 http:// bit.ly/2gYKXTQ,3,0
ElNacionalWeb,10 de las frases más famosas del cine http:// bit.ly/2eWuYW9 pic.twitter.com/rfl6pJGRAQ .,3,0
ElNacionalWeb,China supera a EE UU como el país con más salas de cine del mundo - http:// bit.ly/2hQfi9a,3,0
ElNacionalWeb,Película Los 8-6 revolucionará el cine nacional http:// bit.ly/2iczv89 pic.twitter.com/C8Dhy3Dzgf,4,0
ElNacionalWeb,#Opinión El cine foro de Carlos Oteyza | Por Fernando Rodríguez http:// bitly.com/2hMyS5G,1,0
ElNacionalWeb,#OpiniónEN El cine foro de Carlos Oteyza | Por Fernando Rodríguez http:// bitly.com/2hMyS5G,0,0
ElNacionalWeb,Prohíben la reproducción de El Inca en las salas de cine del país http:// bit.ly/2hTNWO8,29,0
ElNacionalWeb,La historia de Cabrujas es el primer estreno del cine venezolano en 2017 http:// bit.ly/2hGzRrm pic.twitter.com/GOcl5rS9ds,2,0
ElNacionalWeb,10 de las frases más famosas del cine http:// bit.ly/2eWuYW9 pic.twitter.com/rfl6pJpgcg .,2,0
ElNacionalWeb,Cortos del cine venezolano cerrarán el año http:// bitly.com/2h61hFU,0,0
oprieto9,"@DanLens Daniel, haz algo, lo q ganas cómpralo en comida y medicinas y regálalo a los mas necesitados, así hago yo",0,0com/Qj9zmkgZjN,5,0
NituPerez,"Que hacer? Parar todo...total que más nos van a quitar? La dignidad? No hay comida , medicinas, ni plata...no podemos perder más. A la calle",1848,0
NituPerez,"@vladimirpetit en entrevista: ""la mayor unidad en el país es la peladera y salir de Maduro ya. El interés nacional es comida y libertad"" https:// twitter.com/rcamachovzla/s tatus/798965769358950400 …",136,0
NituPerez,Qué pasa en el aeropuerto de Maiquetia que está lleno de mosquitos y moscas?,100,0
luisvicenteleon,"Parece que Beethoven hubiera escrito la canción de la alegría para la Simón Bolivar , hoy en el cumpleaños de Gandhi http:// instagram.com/p/BLEdHYIBmgf/",19,0
luisvicenteleon,El regalo de la Orquesta Simón Bolívar y la Fundación Mahatma Gandhi Vzla al mundo en el día de la No Violencia. http:// instagram.com/p/BLEZMv5BR_z/,18,0
luisvicenteleon,No se trata de comida o pago de deuda. Sin pagar la deuda no habría como comprar la comida .,62,0
luisvicenteleon,"64,8% de los venezolanos considera que la entrega de comida a través de las bolsas del CLAP promueve más corrupción.",387,0
luisvicenteleon,@AirFranceVE gracias. Ya atendido en aeropuerto y recuperado el olvido.,0,0
luisvicenteleon,@AirFranceVE Necesito contactarlos con urgencia en el aeropuerto porque olvide algo muy importante en mi asiento del vuelo de ayer París Ccs,3,0
luisvicenteleon,Reencuentro UCAB para ayudar al financiamiento de las Becas de la Fundación . Este doningo 11 am. pic.twitter.com/vOyuSwR2p4,50,0
luisvicenteleon,Un honor que Tushar Gandhi haya venido a nuestro país a compartir con la Fundación Gandhi Vzla e inspirar su trabajo pic.twitter.com/eFjkmIRBjY,81,0
luisvicenteleon,#JuntosporlaNoViolencia con @avaccarella en el evento de la Fundación Mahatma Ghandi Venezuela. Univ Metropolitana pic.twitter.com/JKFAb5kzEJ,46,0
luisvicenteleon,"Comenzando el evento: ""Juntos por la No Violencia"" organizado por la fundación Mahatma Ghandi Venezuela con su nieto como conferencista.",34,0
NTN24ve,"ONG recoge firmas para que ""El Inca"" regrese a salas de cine : ""La censura está prohibida constitucionalmente"" http:// bit.ly/2ioccsZ pic.twitter.com/GZOL7eilrq",101,0
NTN24ve,#Video Luto en el cine : la legendaria actriz Zsa Zsa Gabor falleció a sus 99 años http:// bit.ly/2i8zKkw,6,0
NTN24ve,"¡Para los amantes del cine ! Estas serían las mejores películas del 2016, según la revista Rolling Stone http:// bit.ly/2gAT9OA",5,0
NTN24ve,¡Leyenda del cine ! Kirk Douglas cumple 100 años de vida http:// bit.ly/2gtXIbU,10,0
NTN24ve,Esta actriz y humorista estadounidense encarnaría a la muñeca 'Barbie' en el cine http:// bit.ly/2hlR7xO,0,0
NTN24ve,"En apenas 20 días en las salas de cine , película Tamara se afianza como la más taquillera del año en Venezuela http:// bit.ly/2fSKGF7 pic.twitter.com/inaiKKaKr3",14,0
NTN24ve,"Viernes de cine @NTN24 | Tom Hanks deberá descubrir nuevos misterios en 'Inferno', la última película de Dan Brown http:// bit.ly/2eWCVvA",5,0
NTN24ve,Leonardo DiCaprio y Paramount llevarán al cine la película sobre el legendario superhéroe 'Capitán Planeta' http:// bit.ly/2eHXM9d,5,0
NTN24ve,¡A las salas de cine ! Este es el primer vistazo de Natalie Portman interpetrando a Jackie Kennedy → http:// bit.ly/2dqHD2S pic.twitter.com/pePR5HxCS2,4,0
NTN24ve,"#Video Robín Hood, el restaurante que ofrece cenas gratis para personas sin recursos en España http:// bit.ly/2inoOAk",11,0
NTN24ve,Presos exempleado y cómplice por asesinar a dueños de un restaurante chino en Caracas http:// bit.ly/2i0XaLF,10,0
NTN24ve,Fuga de gas causa explosión en un restaurante de Panamá dejando al menos 12 heridos http:// bit.ly/2hEaE0m,5,0
